als974.1,0
clf377.1,0
ddm357.1,0
eez9.1,0
elk.1,0
jl4397.1,0
kah336.1,0
kmn286.1,0
kvk23.1,0
llf99.1,0
lms737.1,0
mer439.1,0
nsp73.1,1
sdp243.1,0
